text,label
benar jangan di hukum mati kebiri aja udah biar dia mampus menderita lebih sakit tuh rata punyanya dia daripada di biarin utuh,individual
hukuman berat selain hukuman mati aja klo gitu kebiri jg gp asal jgn hukuman mati sebenernya yg paling penting si pelaku ini dapet hukuman sih intinya itu kawal terus yg baju merah jangan sampe lolos,individual
hukuman mati gampang banget penjara seumur hidup tnpa pemebebasan bersyarat ga bisa bebas kemana tp anaknya msh bs mengunjungi dia setelah keluar hukuman kebiri kimia itu akan menekan aktivitas seksualitasnya pendapat aja sih,individual
kasus pemerkosan anak merupakan kejahatan yang paling sadis kan ya tahu aja napinapi lain ini guru tukang perkosa bakal disiksa di sel sampe mati kayaknya,group
actualy death is just gona sound to easy dia udh ngehancurin belasan anak dibawah umur beserta anaknya juga jangan kasih hukuman mati kebiri kimia aja biar dia ngerasain nerakanya dunia tuh kyk gimana,individual
hukuman mati tuh yg di jedor langsung isdet ya gampang banget kemaren kan dituntut seumur hidup yg sampe akhir hayat di penjara udah itu aja sama kebiri,individual
indonesia masih tabu masalah hukuman mati udh penjara seumur hidup atau di kebiri aja lah,group
kalo ga dihukum mati kebiri aja,individual
setuju sih harusnya emg jgn hukuman mati hukuman seumur hidup aja trus di kebiri kimia biar tersiksa seumur hidup biar bisa jadi samsaknya para napi laen,individual
nga tuntut mati gantung aja sekalian kebiri sekalian udah ngancurin idup segitu banyak orang yang ketahuan,individual
dah paling bener si hukuman mati tapi ga usah di kebiri langsung aja potong ampe abis noh titit,individual
jangan hukuman mati sih ke enakan dia bygin aja yg di perkosa pasti traumanya seumur hidup,individual
kebiri aja biar hidup segan mati terserah mau dia,individual
mati dan kebiri gmn ya hukum mati trus kebiri percuma aja dikebiri orangnya udh mati,individual
kebiri aja smp hbs gk usah pk hukum matibiar kesiksa smp mati tuman nih,individual
loh gk di kebiri dulu kebiri dulu dong klo udh baru hukuman mati enak aja udh ngamilin sana sini gk di apain tu barang nya gerem bgt sama ni org,individual
ga boleh hukum mati kebiri aja udah trus ambil ginjalnya satu,individual
kebiri dulu biarkan aja hidup dalam penjara sampai mati,individual
mending di kebiri aja ga usa dihukum mati,individual
kalo tau mau di hukum matingapain pake segala di kebiri lagi ngerepotin orang aja,individual
baru dituntut semoga aja nanti vonisnya juga hukum mati sama kebiri,individual
kurang setuju sm hukuman mati kebiri buat pemerkosa santri mending kebiri aja gausah dihukum mati biar matinya perlahan,group
tuntutan mati kureng ah seharusnya biarin aja hidup dulu biar ngerasain sakitnya hidup terhina kek gmn wel dia hina sih trs kebiri biar ngerasain idup tanpa alat reproduksi mampus lu trs lemparin telor ke mukanya sambil diarak,individual
ktnya di kebirihukum mati gue abis liat tadi dituntut gitumungkin aja di kebiri dl semingu trs di tembak deh,individual
mati aja usah kebiri kebirian,individual
mending kebiri aja ngk usah hukuman mati nanti siapa yang tangung jawab anak yang udah lahir,individual
kebiri matematika pake rumus trigonometri hukun mati aja deh,individual
udah diancam pidana mati diancam juga kebiri kimia dan pengumuman identitas ngak sekalian aja diancam pidana mati tiga kali benci sih benci gue juga muak sama tuh orang tapi baca dan jalankan u juga perlu pake akal sehat,individual
mati aja bareng ustad ponpes yg perkosa muridnya,group
emang bagusnya jng di hukum mati sih terlalu singkat penderitanyamending di hukum seumur hidup di kebiri di dor kakinya aja biar dia ngerasain penderitan seumur hidupnya,individual
ga perlu kimiakimia segala repot klo setelahnya hukuman mati kalaupun harus kebiri ya amputasi aja yang paling penting cepet hukum mati jangan cuma dibui,individual
gk ada gunanya di kebiri langsung di hukum mati aja,individual
kebiri aja nga usa hukum mati enak aja mati,individual
prefer kebiri fisik aja udh gausah dihukum mati,individual
kalau dihukum mati kasihan anaknya tapi kelakuanya bejat dihukum seumur hidup plus kebiri dan disunat sekali lagi aja lah biar libur tuh barang,individual
kebiri fisik aja gausa pake bius abis itu hukum mati,individual
klo nasib seorang tersangkaterdakwa pelaku tukang perkosa pas lg bagusnya beruntung andai dituntut hukuman mati mungkin akhirnya hanya kena hukuman ringan atau thn ajalihat terdakwa sopan ramah menyesali perbuatanya sudah tobat,group
sudah jangan repot kebiri dsbsemua pelaku pencabulan pemerkosan di indo sebaiknya di hukum mati aja,group
enak kan rasain lu enaknya sesat tapi penderitanmu kau bawa smpai matiknp hrs dihukum kebiri sgala pak hakimtoh juga gk ngefek dia dipenjaralgsg aja dah hukuman mati gk pakek lamaorang biadab ya tetap aja biadabgk perlu dikasih enak di sisa hidupnyapilih dor ato cus,individual
menurut saya cocok hukum suntik kebiri aja biar pada jerah atau mati,individual
kalo udh tuntut mati mah mati aja ngapain kebiri,individual
yash deserve harusnya kebiri aja sih jangan main mati gitu aja,individual
udah dihukum mati di kebiri juga eh ngapain dikebiri kenapa kaga dipotong aja lebih cepet,individual
kebiri aja terus biarin hidup asli bakalan bunuh diri dia,individual
kalo bisa kebiri kimia aja dulu jangan langsung dihukum mati biar dia merasakan tersiksa secara duniawi dulu astajim ya tapi kan gak sebanding sama dosa yg dia perbuat,individual
langsung mati aja gosah pake kebiri,individual
jangan dihukum mati kebiri aja dia harus dutuntut kerja mati matian ngebiayain semua anak anaknya enak aja main mati mati aja,individual
kebiri kimia aja udah dri pada mati langsung ga ngerasain siksa dunia dulu dong,individual
di rajam aja udah ga usah di kebiri batunya kecil aja biar pelan mati nya,individual
ternyata jaksa nuntut hukuman mati dan kebiri semoga aja kali ini hakim nya setuju sama tuntutan jaksa,individual
ga setuju sih hukuman mati doesnt make him sufer pls kebiri aja terus kasih hukuman seumur hidup tanpa remisi atau apapun yang bikin dia sufering selama hidup enak banget kalo dikasih meningal ga ngerasain konsekuensinya di dunia,individual
semua yg perkosa yg bunuh yg dipikir panutan tapi ternyata manusia ga bener hrs nya hukum mati aja ga usah kasih keringanan kasian korban yg udah masa dpnya ga jelas krn mrk biar ga ada lagi semoga,individual
ak kok mak deg yo jgn mati lah kebiri dan semua a etnya untuk hidup istri dan santrinya aja ditambah kerja paksa juga boleh hasilnya buat nafkahin tp dia ga boleh menikmati semua yg enak entah makan liburan dl jd biar dia menderita seumur hidup,individual
klo dihukum mati ngapain di kebiri ada aja,individual
tingal eksekusinya aja ya semoga sampe hukuman mati amp kebiri beneran,individual
hukum mati atau penjara seumur hidup sama aja menurutku bedanya kalo hukum mati lebih cepet urusan keatasnya jd di akhirat ya tergantung gimana dia di dunia yg penting bukan hukum kebiri nt bisa aja semakin menjadijadi,individual
jijik bgt gitu kelakuan ngelebihin setan mnrtku klo cuma dihukum mati ga setimpal sih baiknya di kebiri aja,individual
bagus sih di kebiri dulu kek rian jombang aja smpe skrng blm di eksekusi mati pdhl udh narapidana mati dri lama kasus pembunuhan loh blm ngajuin bandingnya lah apa lah setidaknya sebelum waktunya dia dpt hukuman dan penderitan di kebirinya itu sendiri,individual
betul itu hukuman mati sama kebiri aja itu yg pantes buat dia knp karena telah menghancurkan masa depan mereka semua,individual
bila tuntutan hukuman mati lebih baik langsung di eksekusi ajatapi bila hukuman di kebiri berarti dia harus menjalankan hidupnya,individual
kebiri aja sih kenakan mati mah,individual
kebiri aja kalo hukum mati jadi ingat tobat,individual
td pda sorak seneng pas jaksa jelasin kewartawan tuntutanya apa aja tuntutanya hukuman mati kebiri kimia publikasi identitas penyitan pelelangan aset guna membiayai seluruh korban dan anaknya,individual
instead of dihukum mati gue pengen dia di kebiri aja soalnya biar tersiksa seumur hidup,individual
kebiri aja dulu sambil dipenjara bertahun abis itu hukum mati,individual
di kebiri manual aja nga usah pake biusanestesi diemin sampe semingu jangan di obatin biar sampe infeksi kalo bisa sampe mati karena infeksi nya klo belum mati baru deh matin,individual
terlalu enak dihukum mati kebiri beneran atau ganti kelaminya aja,individual
kebiri aja jan di hukum mati,individual
kebiri dan denda udh ckup gk perlu mati enak aja,individual
kebiri aja terus cambuk sampe mati,individual
kenapa ga rela ya dia mati gitu aja kebiri dulu dong soalnya mati dan kebiri lebih bikin efek jera pelaku ks ya kebiri tapi yg si ini klo dikasih hukuman nya juga boleh soalnya jahat banget jadi manusia,individual
mati aja gak usah kebiri,individual
kebiri dulu enak aja masa langsung mati,individual
kalo udah kebiri jangan dihukum mati biarin aja,individual
mungkin maksudnya nya min mana yg lebih tingibisa dilakukan duluan apa berbarengan abis di kebiri baru di hukum mati atau spt dihukum ratusan tahun walau yg di jalanin sampai sematinya aja hahahaha,individual
ini yg pelecehan terhadap santriwati ya semoga yg kaya gini gak ada lagi di bumi hukuman mati juga hukuman kebiri juga rada aneh sih tuntutanya klo hukum mati ya mati aja gak usah di kebiri klo di kebiri ya putusin aja tititnya semua biar habis,individual
knp binatang bajingan bangsat iblis kayak gitu cuma dituntut hukuman mati dan kebiri aja ya,group
langsung hukum mati aja ngak usah kebiri kalau manusianya sudah mati anunya juga mati,individual
kebiri fisik aja lah abis itu gak perlu hukuman matipenjara tapi lepas aja di tengah pasar,individual
kalo udah dihukum mati tetep kebiri juga usul buat combo kebiri jgn kimia langsung aja potong tytydnya pake golok karatan terus dibiarin darahnya ngocor sampe mati,individual
kebiri aja jangan hukuman mati biar dia juga merasakan siksan di sisa hidup na,individual
kebiri itu sama aja kaya hukuman mati jd hukuman matinya kali,individual
bisa ga hukum mati atau di kebiri aja keluar dr penjara bs jadi begitu lg,individual
bener banget fak fak fak mati ajalu sono ngeselin trus minta saran abis itu ga didengerin trus balikan trus tar berantem trus galau lagi minta saran lu cari saran sama manusia laen aja gih enek,individual
kalo gue jadi sendernya bakal gue ajak gelud berhenti kuliah bodo amat lu ini yg rugi nanti kalo berhenti kuliah bunuh diri ah elah bisanya ngancem doang sono lu mati aja dari pada gue nambah dosa ngatain lu lagian orang kelakuan kek gitu yakin bakalan bundir wkwkwk,individual
setelah membaca berita ini saya langsung keluar rumah dan ngajak semua orang yg saya temui utk baku hantam dan duel sampe mati kzl,individual
ni wifi indihome nyala mati nyala mati bagusnya kita berantem di empang aja gimana,group
ajakin berantem aja sekali gw tampol juga mati tu org pala nya kecil amat,individual
sumpah lu kok bisa jahanam banget sih anjing anying lu bangsat cok santet juga nih bangkek woi mati besok aja deh lu,individual
gue santet online aja bisa gasih si orin teh biar cepet mati gitu maksudnya,individual
ini pembela arab arab taliban santet aja semua macam macam ama negara indonesia sekeluarga kena teluh mati berdiri lu,group
hukjm mati aja bisa gak sih kebiri deh minimal,group
besok perkosa lagi aja anak orang miskin trus klo di laporin tingal kasih duwit buat damai ya alah hukum apa ini memafkan boleh tpi hukum pidana harus jalan bgini yg bikin lemah hukum,individual
ini kalau benaran sukam mati dah gelut aja aku sama ka via nya,individual
kalau aja si bima ini nyata udah ku santet muntah paku terus susah buang air biar membesar perutnya dan yah mati,individual
santet aja biar mati,individual
lebih baik hukum mati sih dri pada di kebiri atau di penjara seumur hidupkek ny gk setimpal aja gitu sma trauma pra korban ny se enga ny kalau pelaku mati korban bisa sedikit lebih lega si cabul udh gak ada lgi di dunia ini,individual
kita tantang berantem aja bgsampai mati live di tv,individual
ajak berantem aja sampai matibiar mulut nya sopan dikit,individual
yang keberatan kita baku hantam sampe mati,individual
demi tuhan gue udah gak ngerti lagi sama hewan kayak gini siap dinikahin lo perkosa anak orang sampe mereka hamil lo kira mereka bakal nerima lo gitu aja gak sedikit kok yang minta lo mati hery jangan tolol,individual
tukang perkosa dikatain khilaf tukang bunuh anak orang dibilang sopan amp santun enyah aja lo kontol cuman manusia bodoh yang menormalisasikan itu,individual
kontol koq kau hapus twit kauyok gelut kita sampai mati yuk tanpa ada tuntutan biar tahu kelakian mu gimana bukan di twiter aja kau belagu monyettentukan tempatnya,individual
lae baku hantam sampe mati yuk lo yang tentuin tempat dan waktunya lama lo didiemin semakin ngelunjak,individual
baku hantam yuk sampe mati lo yang tentuin waktu dan tempatnya bang tolong sampaikan ke si bodat,individual
masih baik itu hukum kebiri saya sarankan hukuman mati aja,group
kebiri aja tuh org paling ga lama bunuh diri,individual
palu aja palanya biar peang,individual
hari keknya besokan nya langsung hantam aja tidur jam kayak org mati lg tidurnya,individual
tembak mati di tempat aja biar jadi shock teraphy atau minimal kaki lah biar pas ketangkep kita coba buat bacok salah satu angota tubuhnya biar ngerasain rasanya dibacok,individual
ini pulis kalo ga becus ngurusin mending tutup mata aja sekalian biarin warga yang ngurus sendiri pake bacok balasan ramerame ga usah sampe mati bikin cacat permanen aja kalo emang pengen balas jahat,individual
laporin ke dosen abis itu baku hantam lah,individual
gak usah kebiri ya mending lo bunuh aja tuh orang gak usah pake seumur hidup coba pikirin nasib tuh santriwati yg diperdaya bertahuntahun ngenes bgt emang bukan manusia setan juga gak sudi kali dibilang sejenis dia,individual
udahlah rajam aja atau kebiri sampe mati,individual
hukuman kebiri atau tembak mati seperti gembong narkoba aja,individual
orang kyak gini mah gp klo di santet sampe mati dia sejahat itu harus merasakan akibat dari perbuatan nya kdang hukum juga gk adil dr perbuatan sekeji ini foto pelaku di sebar aja ntar klo kluar dari tahanan atau ketemu di jalan slengkat aja tuh leher,individual
apasih masa hukumanya ringan bgt emng harusnya tuh hukumanya kebiri aja atau gak langsung dah tembak mati,individual
nah bener nih harusnya tiap pelaku kaya gini mau sexual hara mentsodomicabul pemerkosan dl udh aja alat kelaminya dipotongkebiri atau hukuman mati krn sama aja kaya gembong narkoba merusak seumur hidup si korban kan ini tuh buat apa dibiarin hidup,individual
