comment_text,identity_attack,insult,profanity,threat,sexually_explicit
buat ahoker yang takut matinya gg disholatin  tenang ada abu janda ust gadungan yg siap sholatin ahoker  jokower,1,1,0,0,0
hati hati  kali ini akan usir ahmadiyah  nanti kristen  nyusul budha hindu lamalama sunni juga d usir,1,1,0,0,0
anjing komunis nggonggong bersahutan,1,1,1,0,0
hari tanu usir aja dia kan cina,1,1,0,1,0
waspada  ada upaya ahoker antek komunis n media mrk melakukan pecahbelah umat islam saat aksi  aksi,1,1,0,0,0
pak tugas anda lbh berat dari bnn menyadarkan muslim solat ngaji zikir sama dgn ekstasi,1,1,0,0,0
fpi renovasi masjid itu sangat tepat ahok kafir kristen ngapain ngurusi masjid apa hubungannya,1,1,0,0,0
cap gome dihalaman masjid tabligh akbar di halm gereja ahok menghina quran cornelis usir ulama mrketnis cinapki pancing perang,1,1,0,0,0
lama lama perang sama cina atau usir cino dari bumi indonesia,1,0,0,1,0
oprohingya kristen bunuh muslim di afghanistan yahudi bunuh muslim di palestina didunia muslim disebut teroris,1,1,0,0,0
budha yg teroris,1,1,0,0,0
cina itu rasis makanya jgn biarkan cina kuasaidominasi rilihat cina sgpore usir melayu dri kampungnya,1,1,0,1,0
ada cebong dungu marah marah biasa ajaran nabi nya rendah hati dgn agama dgn umat paulus dan rajin ngaji kitab kuning,1,1,1,0,0
masih percaya aja sama cina heran semua pejabat di indo ini sama jongos cina dan kristen tegakkan hukum islam usir cina,1,1,0,1,0
ganyang pkirasakan,1,0,0,1,0
berjilbab artinya tunduk patuh pada allah swt yang menghalalkan ramasan yang berarti melegalkan korupsi,1,1,0,0,1
emg ga aneh liat biksu belajar budha di mesir dr seorang syeikhmasaikhnnemg ga aneh pendeta belajar kristen di saudi dr ulama,1,1,0,0,0
bani taplak kotakkotak menangini pasti konspirasi wahyudi remason,1,1,0,0,0
di tv ada kok keterangan menkes  pd budek ajh kuping ny ,1,1,0,0,0
bagi cinari negara masa depannyatanah dikuasaisiap usir pribumi dg dewa perang,1,0,0,0,0
apalagi mereka partai koalisi pendukung pemerintah yg juga diketahui sudah menjalin kerjasama politik dengan partai komunis china,1,1,0,0,0
pengagum dan pengidola bajingan penista agama msh menjadi ancaman buat demokrasinmereka menghalalkan segala cara utk membalas sakit hati nya ndasar pengecut tu jongos mulut jamban nklw ini terus menerus terjadi malah gak sampe  sept yg disam,1,1,1,0,0
 kelompok di balik rezim ini merekayasa berbagai terorisme islam utk merusak citra islam dan indonesia   menuduh umat islam indonesia militan radikal garis keras  menyudutkan islam melalui berbagai isu seperti lgbt dll  menuduh mencurigai i,1,1,0,0,1
tolak versi baruakalakalan rezim mau diedit sesuai selera merekaklw pki korbandasar komunis,1,1,0,0,0
pak utk menghapus teroris islam  penipuan perlu ada penjelasan agar islam mudah dipahami,1,1,0,0,0
ini tuh kesalahan jokowi dan ahok si babi ateis,1,1,1,0,0
pak mengartikan ijab  qabul sebagai perjanjian nikah langkah baik dlm rangka buang islam,1,1,0,0,0
si islam nusantara tuh ikut kristengkjgkidll,1,1,0,0,0
china babi china malingn usirchina,1,1,1,1,0
keturunan cina rasis ini apa juga paham sejarah indonesia  palingpaling tidak paham juga ,1,1,0,0,0
mari kita lawan dan hancurkan rezim koplaks jongos cina komunis,1,1,1,1,0
wajarlah cebong tambah gila akibat bela si kodok yg buat indonesia ancur lebur,1,1,0,0,0
negara teroris itu ternyata mayoritas budha,1,1,0,0,0
usirdubesmyanmar,1,0,0,1,0
sarap nih pendukung prabowo,1,1,0,0,0
tae isinya banci semwa yak,1,1,1,0,1
pasti ada hubungannya sama partai komunis dari cina ini rezim antek antek aseng,1,1,1,0,0
tangkap si gerung penista kitab suci semua agama,1,1,1,1,0
ganyang pki musnahkan,1,0,0,1,0
belajar agama or islam jika belajar islam percaya adam nabi jadi dungu nyembah allah swt benci kafir jadi biadab,1,1,1,0,0
ternyata jokowi komunis  lengserkan ,1,1,0,1,0
yang melaporkan rg menistakan agama bukan orangorang yang sejak awal menunjuk diri sebagai garda utama pembela agama munafik beradu akrobat dengan munafik lainnya,1,1,0,0,0
kaum  kapir semakin radikal menyerang pusat pertahanan umat islam kaum  kapir percaya dg otak junk food nya yg kapasitasnya zeronwaspada adu domba kaum  kapir,1,1,1,0,0
pdip itu partainya preman komunis maling rasis koruptor penipu pdip tempat ngumpul nya org amoral,1,1,0,0,0
kalau pki bunuh orang islam itu karena mereka anti agama tapi kalu orang islam bantai pki itu karena jihad membela diri pki yang memulai,1,1,0,1,0
pak yang menolak negara islam di indonesia harus berani membubarkan kua  pengadilan agama,1,1,0,1,0
hti sama wahabi mugkin layak di bubarkan,1,1,0,1,0
 manggilnya jgn pelan mbak cebong budek smuaxfxfxxxfxfxxxfxfxx,1,1,0,0,0
tai kucing cina mulai intervensi wilayah kalimantan hati hati gara gara ahok simulut jamban,1,1,1,0,0
 betul pki adalah jombi yg mengancam nkri dan hanya ummat islam lah mampu ganyang pki,1,1,0,1,0
pak jalan menuju indonesia baru tanpa islam akan jadi indah jika muslim dpt diajak diskusi,1,1,0,0,0
komunis itu sadah bankrut bro seiring perestroika cecep gorbachev,1,1,0,0,0
tapi percayalah diantara mereka yg beragama justru para pembajak agama itulah yg paling fasih melafalkan ayat tuhan dan segala kutukan terburuk keluar dari mulut mereka atas nama ayat tuhan,1,1,0,0,0
anda didungukan dan diperbudak islam bung hnw allah swt bukan tuhan sosok dungu  biadab,1,1,1,0,0
 hari hari makan babi berbentuk wang haram muka pun mcm babi perangai lebih babi dari babinnpolitikus ronggeng babi,1,1,1,0,0
banyak responden iseas yang meyakini bahwa orang indonesia keturunan cina masih memiliki loyalitas terhadap rrc,1,1,0,0,0
rezim anti islam tumbangkan ,1,1,0,1,0
kalo ada masjid yg lebih tua dr candicandi milik kerajaan hindu budha di nusantara ini baru kalian boleh usir cina klo ga kalian cm pendatang,1,1,0,1,0
ya gih aja makan tuh hindu nusantara agama kita ini rahmatan lil alamin bukan agama bumi tapi agama langit tapi kalo islam nusantara mau sama dengan mereka ya monggo supaya lebih sesat sekalian,1,1,0,0,0
yg dongo kaum kafir hahaha,1,1,1,0,0
bubarkan acara pki,1,1,0,1,0
i hasil makmak kalian jual pukinya bagi kslian yg berpihak kepada pki dan si ahok anak china anjing kafir ini sea nkri bukan didapat,1,1,1,0,1
acara yg mendungukan  mambiadabkan bangsa ngaji budaya dari muhammad arab buta huruf ngaku nabi ganti budaya baca,1,1,0,0,0
allah swt memang bukan tuhan berwasiat bukti dungu  biadab,1,1,1,0,0
ini kenapa gerombolan pembela pki keluar semua ternyta mereka satu kolam dengan para pendukung penista hadeh,1,1,0,0,0
anda dibodohi dijajah diperbudak islam tuhan sama bagi semua orang tuhan yg layak di sembah siapa,1,1,0,0,0
cina ahoker skrg berani  akan bayar pribumi  aparataparat korup u legalkan aktifitas mereka cina  bangsa bukan suku di indonesia usir cina,1,1,0,1,0
cina angkat kaki lu dari istana ,1,1,0,1,0
kan banyak tka cino yg masuk ke indonesia  mungkin termasuk bapaknya atau omnya yg datang  skrg kan harus dicurigai cino yg ahoker itu,1,1,0,0,0
ternyata indonesia sdah jd anggota negara persemakmuran cina iya yg makmur cinanya,1,1,0,0,0
barang siapa takut pada allah  bertakwa padanya mereka yg dapat kemenangan  salah takutlah pada densus ,1,1,0,0,0
bagi para cebong yang sudah buta dan tuli dengan semua kenyataan yg menimpa negeri ini tentu akan selalu membela rezim ininmereka terlalu gampang didoktrin oleh pidatoxcxb dan dataxcxb yg indehoi dari pemerintah,1,1,0,0,0
 sejak kapan perizinan satu pintu dibawah camatxfxfxxaxfxfxxanpolitisi partai rampok emang otak e cacingannbilang ke paxexxa,1,1,0,0,0
 ganyang pdi p karna pdi p adalah perubahan nama pki,1,1,0,1,0
tapi kok ya ada orangorang islam yg mau tunduk diketiak rezim yg anti islam ini cc,1,1,0,0,0
pak kemenag harus ungkap ajaran dungu  biadab yg ada di quran agar masyarakat tak tertipu,1,1,1,1,0
artis kalo adalnya dr kampung mau di gmnin jg ttp aja udikkampungan sgala hp anak gue lah di cemplungin gue beli pake kringat halal bkn hasil ngangkangin laki org,1,1,0,0,1
endingnya adlh khilafah yg ditempuh dgn bikin partai penerus ditii ini sama bahayanya dgn ideologi komunis,1,1,0,0,0
gerakan komunis yang sedang berlangsung di persembunyiannya apakabar kah  antijil antisyiah antikomunis  kembalikanmediaislam,1,1,0,0,0
allah swt halalkan harta rampasan malah janjikan banyak rampasan muslim harus buang islam sebelum teriak no korupsi,1,1,0,1,0
karena skrg saatnya etnis asli singapura menguasai yakni melayu cina itu cuma pendatang penjajah perebut ,1,1,0,0,0
oprohingya orang kristen mmbunuh kita di afghanistan orang yahudi mmbunuh kita di palestina tpmuslim yg teroris,1,1,0,0,0
pak sbgai pribadi anda boleh tak peduli ditipu islam sbgai menteri penipuan ini hrs dibuka,1,1,0,0,0
jika negara tunduk kepada fpi kita lengserkan lagi semua pejabat yang terlibat,1,1,0,1,0
banyak hafalan surah alqurannya termasuk ayatayat perangi bunuh dan penggal kafir dan juga ayat cocok penis,1,1,0,1,1
wah dimana ini  setuju kalo gitu perlu di usir cina dari negri ini,1,0,0,1,0
ajak desak pemerintah keluarkan aturan islam dilarang di indonesia dapat salam pak dari,1,0,0,1,0
kini cina sedang berusaha menguasai politik dan hukum di indonesia,1,1,0,0,0
ratusan massa ormas islam geruduk lbh jakarta ganyang pki,1,1,0,1,0
usir budha myamar dari bumi indonesiaa,1,1,0,1,0
plagiat lagu xfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxx kaum kntl,1,1,1,0,1
mengapa ahoker kristen  munafik tidak berhenti mengolok gereja stiap hari apakah mereka memang dibriefing ahok untuk menghina si bumi datar,1,1,0,0,0
tobat yuk sebelum terlambat biar gerombolan jil aja yg kita doakan konsisten bela kekafiran hingga akhir hayat,1,1,0,0,0
fahri hamzah bela prabowo masalah pertolongan pemerintah jokowi ke rohingya bubarkan pki bubarkan pki,1,1,0,1,0
 bhineka menurut islam itu ainya memperlakukan kafir sebagai dhimmi yang haknya diinjakinjak,1,1,0,1,0
pendungaun islam ke dirimu sangat mendalam tidak ada kitab dari tuhan isi quran ocehan muhammad,1,1,0,0,0
jelaskan terus islam yg sebenarnya satu titik masyarakat akan sadar islam berbahaya tp pd satu titik,1,1,0,0,0
islam nusantara  wacana soal islam arab dengan pki yg juga numpang di pdip  ini setelah jokowi menang di pilpres  sadar ga sih lu dimanfaatkan sadar,1,1,0,0,0
tu menteri perdagangan kan cinasdh numpang cari makan dan hidup di indonesia masih mau cari perkara sama pribumi usir dia dari nkri,1,1,0,1,0
umat islam tu dibutuhkn kl pas pemilu ajasesudah itu diinjak ayo kita blacklist partai politik dan rezim anti islam,1,1,0,1,0
bangsat betul kelakuan teroris budha keparat,1,1,1,0,0
saverohingya fuck kafir teroris budha,1,1,0,0,0
budha kafir teroris,1,1,0,0,0
ini pasti salah jokowi ahok dan kafirkafir ateis httpstcovgrcuesti,1,1,0,0,0
agama kebaikan tak perlu toleransi pak lukman muslim tak akan paham toleransi slma nyembah allah swt benci kafir,1,1,0,0,0
yg menolak sweeping pekerja china komunis itu antek komunis bro apalagi yg melegalkan dan membuka pintu untuk mereka bisa masuk,1,1,0,0,0
bilang jokowi itu kacung guaitu sangat jujur sekalitapi ebonger diam bisu tuli,1,1,0,0,0
pak saya tambahkan lagi bukti muhammad nabi gadungan masyarakat menunggu pengumuman anda,1,1,0,0,0
yang pasti bukan rakyat cina  bukan rakyat indonesia anak keturunan pki  paham,1,1,0,0,0
tapi gua penasaran sebenernya itu bener ga sih ahahah apa nyari kambing hitam aseng aja rusia juga misterius diem aja ga nanggapin apa ya tp kalo secepetnya bisa bikin hancur mrk gpp asal jangan drag us all juga ahahahanpemerintah,1,1,0,1,0
agar pancasila kembali berwibawa kembali ke konsep bung karno sebelum diselewengkan islam ketuhanan yme sila ke,1,1,0,0,0
beginilah peran israel dalam pembantaian muslim rohingya,1,0,0,0,0
apa yg benar syahadat islam bang fahri tak tuhan selain allah hu barbar benci kafir  bersaksi muhammad bejad nabi,1,1,1,0,0
kita usir dan bantai aja semua orang hindu budha di indonesia biar mereka tau rasa,1,0,0,1,0
bangsa dan negara harus berani mengubur islam said menegaskan negara tidak boleh kalah oleh aksi teroris,1,1,0,1,0
musuhmusuh islam itu otomatis kafir,1,1,0,1,0
iklanahokjahat terorist nyata di indonesia bukan wahabi bukan onta tapi babi babi milik cina penebar teror sesungguhnya,1,1,1,0,0
cina emang udah terkenal dengan trik tipu dayanya mending di usir suruh balik kehabitat aslinya,1,1,0,1,0
cowo jaman sekarang rata udah putus suka ngejelekin mantannya bispak lah perek lah dll nah cowo kaya gitu ga lebih dari banci cabecabeaan,1,1,1,0,1
iklanahokjahat hati hati mereka mulai prustasi dan memainkan cara cara kasar  karena hasil dari berbagai survei si penista agama kalah,1,1,0,0,0
ingat pdi ingat komunis ya,1,1,0,0,0
pers harus punya program besar berkesinabungan buang islam dari indonesia sebab tak ada manfaatnya,1,1,0,1,0
nah ini dia ente kan ngarep banget rh ngemeng ginian bedanya rg pinter ente ahok dan kelompok jamban emang doyan insulting islam,1,1,0,0,0
bgst bintaro komunis gak berubah,1,1,1,0,0
allah swt yang mengeluarkan perintah ini dungu  biadab perangilah orang yang tidak beriman kepada allah ,1,1,1,1,0
bangsa ini harus berani membahas secara terbuka dan beradab islam bukan agama melainkan ajaran sesat yang merugikan,1,1,0,0,0
oprohingya kristen membunuh di afghanistan yahudi membunuh di palestina islam membunuh dimana malah dicap teroris mikir,1,1,0,0,0
kumpulan kih adalah sekumpulan manusiamanusia kafirampmunafik sejati,1,1,0,0,0
cebong akan terus membela junjungannya walaupun itu hanya pencitraan dan tipuan dri rezim anti islam,1,1,0,0,0
ternyata sudah ciri khas orang nusantara membenci ras tionghoa xfxfxx,1,1,0,0,0
pak lukman mau menjelaskan indonesia baru tanpa islam masih perlu bicara move on terlebih dulu,1,1,0,0,0
nu bodong sas yg dukung jokowi klo nu garis lurus  kh hasyim azhari tdk akan dukung jolowi,1,1,0,0,0
nampaknya sudah satu paket penyokong cina babi pasti juga sokong lgbt,1,1,1,0,0
ya faktanya pki,1,1,0,0,0
ternyata kata antek aseng china hanya berlaku untuk pak jokowinyatanya kalo uno yg mau impor dari china kampret diam dan heningxfxfxaxaxfxfxaxa,1,1,0,0,0
sontoloyo emang islam nggak punya tmpt ibadah untuk berdoa,1,1,1,0,0
ganyang pkiingat pengkhianatan pki tahun ,1,1,0,1,0
banyak yg kapir tuh lae menterinya mahatir gak kebayang kalau disini byk kapir asing aseng yg jd menteri bakal kena demo berjilid gak ya,1,1,0,0,0
gile beneer apa ini efec ngutang ma cina  user bnn   sabu yang masuk indonesia produksi china,1,1,1,0,0
siap mari rapatkan barisan karena target berikut nya adalah lengserkan pak jokowi  masih dgn isu pki pembela kafir dan pri dan non pri,1,1,0,1,0
ahok kafir dan budaknya atau anjing nya hanya sebagai sampah agama islam dan sampah masyarakat,1,1,1,0,0
ganyang pki didepan gedung lbh jakaa,1,0,0,1,0
kalau saya sih ga heran antekantek pki sdh mulai muncul kalau sdh ada rintikrintik hujan,1,1,0,0,0
komunis pki maunya umat islam ribut terus mereka senang pemerintah anti islam gaya adu domba dimainkan terus,1,1,0,0,0
 perempuan indonesia yg berburqa atau bercadar harap dimusnahkan saja dr indonesia pak,1,1,0,1,0
yang kelima usir orangorang budha dan kristen dari indonesia yang terakhir bakar semua rumah rumah orangorang kristen dan budha,1,1,0,1,0
buat mca sumbu pendek wahabi bumi datar n yg nyinyir ini yang kalian sebut anti islam,1,1,0,0,0
usir cinatidak menghargai,1,1,0,1,0
banyak yg membela pki bermunculan dan kebanyakan para pembela rezim dan pembela ahox  komunis cina sangat berperan waspada daruratpki,1,1,0,1,0
belajarlah dari timor lestekarena pribumi bukan lagi pemilik kedaulatan timor leste etnis cina pengkhianat perompak ahok,1,1,0,0,0
jelas ga sekarang hukum spt apa dinegeri ini ketika dgn jelas didepan mata remaja labil bermata sipit menghina presiden sbg simbol negara ternyata sepi pemberitaan bahkan ada indikasi dianggap kebebasan berekspresi krn dianggap lucuanmikirdaaingmah,1,1,0,0,0
semoga panglima tni bisa menyelamatkan nkri dari para penjual aset negara dan dari antekantek komunis,1,1,0,0,0
inilah efek ajaran bani cingkrang jidat item pantat panci,1,1,1,0,1
cina senang indonesia susahcandaan si encek pendiri csis harry tjan silalahi di thn  an,1,1,0,0,0
kristen sdh di tapirin diharamharamin ,1,1,0,0,0
iq  lihat pelanggaran ham di myanmar  usir duta besar myanmar  usir org beragama budha di indonesia,1,1,0,1,0
teroris budha juga merendahkan alquran,1,1,0,0,0
dengan kekuatan islam kita robohkan rezim pendukung antiislam,1,1,0,1,0
budha teroris,1,1,0,0,0
ahok ga mau bebas bersyarat krn hdp di mako lbh nyamannknp nyaman  ini rejim kacung nitulah sifat china pengkhianat,1,1,1,0,0
buzzer parpol pada sibuk naiking rating parpolnya nnliberal syiah amp komunis sibuk jualan sekte agamanya nncebi sibuk jualan junjungannya  periode nnbani jamban masih sibuk muja napi transparan nnsebagian besar lalai akan waktu,1,1,0,0,0
akun anak pki,1,1,0,0,0
kemarin ada yang minta khilafah berdiri di indonesia kan tuh pintunya sudah dibukain isis dengan bom bunuh diri di jakarta,1,1,0,0,0
seorang mujahid tak akan pernah berkata kasar apalagi menghina ulama haram hukumnya pilih wakil rakyat dari partai penghina islam ulama muslim dus partai islam penghianat muslim indonesia ga,1,1,0,0,0
agar muslim moderat tak jadi sasaran tembak buang islam mui kalau baru terduga sudah ditembak tak setuju,1,1,0,1,0
saudaraku  jika masih ada kecintaan pada agama dan negara ini umat islam bangkitlah dan bergerak   gantipresiden satukan gerak presidenbaru,1,1,0,0,0
timnas cacat mental dy apa prestasi yg telah km torehkan buat indonesia selama menjadi ketua  mundur o wong edan jabatan,1,1,1,1,0
ganyang pki bersama tni ad,1,0,0,1,0
apa media ini antek komunis waspadapki,1,1,0,0,0
mantap bravo pasangan ideal cocok tuk  tumbangkn kaum antek cina,1,1,0,1,0
kenapa ulama tidak bereaksi terhadap gt ini lebih gila menghina islam apakah cuma senilai dunia agama kalian,1,1,0,0,0
lebih baik mukmin yang adil daripada musyrik atau kafir yang zhalim,1,1,0,0,0
